transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,listed_date
rent,"Charlton Court, 58 Broughton Avenue, Finchley, London, N3",2,2,,2950,681,A modern built two bedroom two bathroom penthouse apartment with balcony and wraparound terrace and views overlooking Dollis Brook Greenwalk. The property has been completely refurbished and redesigned within the last four years.,Apartment,N3,"Martyn Gerrard, Finchley",rightmove,https://www.rightmove.co.uk/properties/134519816#/?channel=RES_LET,
rent,"Skyline Plaza Building, E1",1,,,1595,368,**NO DEPOSIT OPTION AVAILABLE** - ++ DEPOSIT FREE RENTING AVAILABLE ON THIS PROPERTY ++ This Cosy one bedroom apartment situated in the convenient Skyline Plaza.,Flat,E1,"Felicity J Lord, Wapping Wall Lettings",rightmove,https://www.rightmove.co.uk/properties/109943957#/?channel=RES_LET,2023-05-20
rent,"Skyline Plaza Building, E1",1,,,1595,368,"**NO DEPOSIT OPTION AVAILABLE** - An exceptionally bright, one double bedroom apartment in secure development. CALL US NOW!",Flat,E1,"Felicity J Lord, Wapping Wall Lettings",rightmove,https://www.rightmove.co.uk/properties/42231386#/?channel=RES_LET,2023-05-20
rent,"Ikon House, E1W",1,,,1725,398,**NO DEPOSIT OPTION AVAILABLE** LOCATION LOCATION LOCATION! - Stunning one double bedroom apartment with private balcony,Flat,E1W,"Felicity J Lord, Wapping Wall Lettings",rightmove,https://www.rightmove.co.uk/properties/115534187#/?channel=RES_LET,2023-05-20
rent,"John Silkin Lane, London , SE8",,1,,1325,306,"Cheery studio flat with separate sleeping area in pretty and well kept cul-de-sac in Surrey Quays. With a traditional set up, the apartment offers a living room area with ample windows allowing in a lot of light, a separate sleeping area with excellent built-in storage, separate kitchen that als...",Studio,SE8,"Reside, New Cross",rightmove,https://www.rightmove.co.uk/properties/135061523#/?channel=RES_LET,2023-05-20
rent,"Hayes Grove, London, SE228DF",3,2,,2800,646,A wonderful three bedroom modern terraced townhouse in a private development within easy reach of East Dulwich BR station. The house is presented in immaculate condition and is ready for immediate occupation by a couple or a family.,Terraced,SE228DF,"Truepenny's Property Consultants, Dulwich",rightmove,https://www.rightmove.co.uk/properties/135061484#/?channel=RES_LET,2023-05-20
rent,"Penrose Street, London, SE17",3,1,,2400,554,"Stirling Ackroyd are delighted to offer this fantastic three bedroom flat to the rental market. Situated a short walk from Kennington and Elephant and Castle Underground Stations and within easy access to all the local amenities that Walworth Road has to offer, you will never be short of options ...",Apartment,SE17,"Stirling Ackroyd Lettings, Brixton",rightmove,https://www.rightmove.co.uk/properties/135061358#/?channel=RES_LET,2023-05-20
rent,"Talisman Tower, 6 Lincoln Plaza, Canary Wharf, London, E14",1,1,,2250,519,"Available from 24/07 is this luxury one-bed apartment in the presitgous Lincoln Plaza development. Gym, Pool, Cinema room & 24 house concierge included!",Apartment,E14,"Life Residential, Canary Wharf Office - Lettings",rightmove,https://www.rightmove.co.uk/properties/135061274#/?channel=RES_LET,2023-05-20
rent,"Churchyard Row, London, SE11",2,2,,2894,668,"UNCLE Elephant & Castle - Our modern and stylish 2 bed, 2 bath apartment with an East facing BALCONY allows for a lot of morning light and is available from 1st June 2023. In-person tours are available now! This is an 11th floor two bedroom apartment in a pet friendly building!",Apartment,SE11,"Uncle, London",rightmove,https://www.rightmove.co.uk/properties/135061211#/?channel=RES_LET,2023-05-20
rent,"GORING ROAD, N11 2BT, Bounds Green, London, N11",1,1,,1450,335,"LONG LET. A unique and naturally bright studio flat with private entrance, cleverly arranged over 2 floors and providing generous accommodation in a peaceful location.",Flat,N11,"Foxtons, Wood Green",rightmove,https://www.rightmove.co.uk/properties/135061202#/?channel=RES_LET,2023-05-20
rent,"GORING ROAD, N11 2BT, Bounds Green, London, N11",1,1,,2200,508,"SHORT LET. A unique and naturally bright studio flat with private entrance, cleverly arranged over 2 floors and providing generous accommodation in a peaceful location.",Flat,N11,"Foxtons, Wood Green",rightmove,https://www.rightmove.co.uk/properties/135061199#/?channel=RES_LET,2023-05-20
rent,"PALMERSTON ROAD, LONDON, N22 8QS, Bowes Park, London, N22",5,3,,6500,1500,"SHORT LET. This amazing 5 bedroom house offers stylish interior, 3 levels, beautiful garden with established trees, 5 double bedrooms, 3 bathrooms and cloakroom, modern kitchen with dining area and off street parking.",Terraced,N22,"Foxtons, Wood Green",rightmove,https://www.rightmove.co.uk/properties/135061193#/?channel=RES_LET,2023-05-20
rent,"PALMERSTON ROAD, LONDON, N22 8QS, Bowes Park, London, N22",5,3,,4500,1038,"ZERO DEPOSIT AVAILABLE. LONG LET. This amazing 5 bedroom house offers stylish interior, 3 levels, beautiful garden with established trees, 5 double bedrooms, 3 bathrooms and cloakroom, modern kitchen with dining area and off street parking.",Terraced,N22,"Foxtons, Wood Green",rightmove,https://www.rightmove.co.uk/properties/135061196#/?channel=RES_LET,2023-05-20
rent,"Duckman Tower, 3 Lincoln Plaza, London, E14",1,1,,2250,519,"Available from 27/07 is this luxury one-bed apartment in the presitgous Lincoln Plaza development. Gym, Pool, Cinema room & 24 house concierge included!",Apartment,E14,"Life Residential, Canary Wharf Office - Lettings",rightmove,https://www.rightmove.co.uk/properties/135061184#/?channel=RES_LET,2023-05-20
rent,"UNCLE, Churchyard Row, London, SE11",2,2,,3156,728,"Our stylish and modern 2 bed, 2 bath apartment with a balcony and breath-taking views of London is available in MAY. Come and see our amazing sky lounge. Parking is available at an additional cost PCM. Oh, and did we mention that we're pet friendly?!!!",Apartment,SE11,"Uncle, London",rightmove,https://www.rightmove.co.uk/properties/135061169#/?channel=RES_LET,2023-05-20
rent,"Hill Street, London, W1J",1,1,,3553,820,This stunning one double bedroom apartment is set within the heart of Mayfair with stunning rear facing views over Hay’s Mews.,Not Specified,W1J,"Marsh & Parsons, Marylebone",rightmove,https://www.rightmove.co.uk/properties/135061049#/?channel=RES_LET,2023-05-20
rent,"Bushey Road, Raynes Park, London, SW20 0JF",1,1,,1495,345,"A first floor apartment in this smart private mansion block, light and airy, with good sized living room with bay windows, large double bedroom, fully fitted kitchen, tiled bathroom with bath and sh...",Flat,0JF,"Tennison Property, Wimbledon",rightmove,https://www.rightmove.co.uk/properties/134781983#/?channel=RES_LET,14/05/2023
rent,"UNCLE, Churchyard Row, London, SE11",1,2,,2510,579,"Our stylish and modern 1 bed, 1 bath apartment with a balcony and breath-taking views of London is available in MAY. Come and see our amazing sky lounge. Parking is available at an additional cost PCM. Did we mention that we're pet friendly?!!!",Apartment,SE11,"Uncle, London",rightmove,https://www.rightmove.co.uk/properties/135060710#/?channel=RES_LET,2023-05-20
rent,"Arundel Gardens, Notting Hill, London, W11",2,1,,4117,950,"SHORT LET. A beautifully presented and spacious 2 bedroom flat, located in a well maintained purpose-built block (with lift) benefiting from access to communal gardens and moments from Portobello Road.",Flat,W11,"Foxtons, Notting Hill",rightmove,https://www.rightmove.co.uk/properties/135060794#/?channel=RES_LET,2023-05-20
rent,"Heybridge Avenue, Streatham Common, London, SW16",4,2,,3600,831,"ZERO DEPOSIT AVAILABLE. LONG LET. Arranged over 2 expansive floors this superb 4 bedroom house boasts sizeable bay-fronted rooms, a fantastic modern kitchen, a dining room, a spacous reception room and a large private garden.",Semi-Detached,SW16,"Foxtons, Streatham",rightmove,https://www.rightmove.co.uk/properties/134926394#/?channel=RES_LET,2023-05-20
rent,"Landmark Pinnacle, 10 Marsh Wall, London, E14",2,2,,3500,808,"Available from the 5th Of July, Luxury two bedroom, two bathroom in the prestigious Landmark Pinnacle",Apartment,E14,"Life Residential, Canary Wharf Office - Lettings",rightmove,https://www.rightmove.co.uk/properties/135060779#/?channel=RES_LET,2023-05-20
rent,"West Tower, Pan Peninsula, Canary Wharf E14",1,1,,2318,535,"A one bed apartment with a balcony in Pan Peninsula's West Tower. This furnished apartment includes an inviting open plan living space, fitted kitchen with integrated appliances, designer furnishings, and comfort cooling. The development is located within walking distance of Canary Wharf, providi...",Apartment,E14,"Chase Evans, Pan Peninsula",rightmove,https://www.rightmove.co.uk/properties/135060770#/?channel=RES_LET,2023-05-20
rent,"Kingwood Apartments, Deptford Landings, Deptford SE8",2,2,,2200,508,"A brand new two bedroom, two bathroom apartment set on the eighth floor of this recent development between Deptford and Surrey Quays stations. The open plan with kitchen and living room extends onto a balcony. The master bedroom is ensuite and there is a further double bedroom and bathroom. The a...",Flat,SE8,"CHAMPS UK Property Asset Management, London",rightmove,https://www.rightmove.co.uk/properties/135060686#/?channel=RES_LET,2023-05-20
rent,"UNCLE , Churchyard Row, London, SE11",2,2,,2997,692,"Our stylish and modern 2 bed, 2 bath apartment with a balcony and breath-taking views of London is available in April! Virtual & in-person tours are available now! Did we mention we are pet friendly?",Apartment,SE11,"Uncle, London",rightmove,https://www.rightmove.co.uk/properties/135060611#/?channel=RES_LET,2023-05-20
rent,"Walworth Road, London, SE1",1,1,,1870,432,"Bright one bedroom apartment 24-hour concierge Secure bike storage 11th floor A very short walk to E&C stationThis modern one-bedroom flat on the 11th floor of Strata, a landmark in the hea... ** Property Reference: 1711633 **",Flat,SE1,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/135060635#/?channel=RES_LET,2023-05-20
rent,"Water Street, London, E14",2,2,,4030,930,"A 822 sq ft, 8th floor, two-bedroom apartment at the heart of Canary Wharf's new district, Wood Wharf. Resident amenities include a Lounge with a working-from-home and games area, the Roof terrace with a table tennis table and BBQ, Self-service bar, Private dining room and Private residents' garden",Apartment,E14,"Vertus, 8 Water Street",rightmove,https://www.rightmove.co.uk/properties/132217595#/?channel=RES_LET,03/03/2023
rent,"Viaduct Gardens, Nine Elms, London, SW11",,1,,2700,623,"An unmissable opportunity to rent a studio apartment in the sought-after development of Nine Elms, Embassy Gardens. Offering a rare chance for cosmopolitan living and easy access to central London. *Actual photos to follow upon inspection*",Studio,SW11,"London Property Guru, London",rightmove,https://www.rightmove.co.uk/properties/135060566#/?channel=RES_LET,2023-05-20
rent,"Viaduct Gardens, Nine Elms, London, SW11",1,1,,3150,727,An exceptional 1 bedroom 1 bathroom apartment spanning just over 600 SQFT situated on the 8th floor of the Legacy A block building of Embassy Gardens.,Apartment,SW11,"London Property Guru, London",rightmove,https://www.rightmove.co.uk/properties/135060563#/?channel=RES_LET,2023-05-20
rent,"Streatleigh Court, Streatham",2,1,,1700,392,A beautifully presented two double bedroom flat located directly opposite Streatham Hill station. This flat comes furnished and is available early-July.,Flat,Streatham,"Brooks Estate Agents, Streatham",rightmove,https://www.rightmove.co.uk/properties/135060551#/?channel=RES_LET,2023-05-20
rent,"James Lane, Leyton, London, E10 6HL",1,1,,1600,369,"Situated only 15 minutes from the underground Station, this newly refurbished ground floor flat, positioned on James Lane comprises a very spacious reception room, fully fitted kitchen, and bedroom with views out to the generously proportioned rear garden. Offered unfurnished and is available now.",Ground Flat,6HL,"Trading Places, Leytonstone",rightmove,https://www.rightmove.co.uk/properties/135060512#/?channel=RES_LET,2023-05-20
rent,"Howard Building, London, SW11",2,2,,3350,773,"We are proud to offer this delightful 2 bedroom, 2 bathroom flat in a great location. Available to move in from 20 May 2023, this property benefits from available parking. Property is offered fur... ** Property Reference: 1709455 **",Flat,SW11,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/134948570#/?channel=RES_LET,2023-05-20
